player,deck_name,deck_list,url,common,mythic,rare,uncommon
kbzx,Jund_Sacrifice,"3 Forest, 1 Mountain, 3 Swamp, 4 Blood Crypt, 3 Cauldron Familiar, 3 Murderous Rider, 1 Specter's Shriek, 3 Beanstalk Giant, 4 Gilded Goose, 4 Trail of Crumbs, 2 Wicked Wolf, 3 Witch's Oven, 2 Castle Locthwain, 4 Fabled Passage, 4 Lovestruck Beast, 2 Korvold, Fae-Cursed King, 1 Vraska, Golgari Queen, 4 Stomping Ground, 1 Legion's End, 1 Noxious Grasp, 4 Overgrown Tomb, 3 Thrashing Brontodon, 4 Duress, 3 Massacre Girl, 4 Casualties of War, 4 Mayhem Devil, ",https://www.mtgtop8.com/event?e=24050&d=367821&f=ST,11,3,39,22
Jonathan_P,Selesnya_Adventure,"8 Forest, 7 Plains, 4 Faerie Guidemother, 4 Giant Killer, 2 Glass Casket, 4 Shepherd of the Flock, 4 Edgewall Innkeeper, 4 Once Upon a Time, 2 Questing Beast, 2 Castle Ardenvale, 1 Flaxen Intruder, 4 Lovestruck Beast, 2 Conclave Tribunal, 4 Venerated Loxodon, 1 Knight of Autumn, 3 March of the Multitudes, 1 Trostani Discordant, 3 Flower-Flourish, 2 Devout Decree, 2 Veil of Summer, 2 Raise the Alarm, 4 Temple Garden, 2 Unbreakable Formation, 2 Gideon Blackblade, 1 God-Eternal Oketra, ",https://www.mtgtop8.com/event?e=23716&d=364617&f=ST,21,9,25,20
Anders_Jones,Rakdos_Aggro,"6 Mountain, 9 Swamp, 4 Blood Crypt, 4 Blacklance Paragon, 2 Epic Downfall, 2 Murderous Rider, 2 Bonecrusher Giant, 4 Embercleave, 4 Stormfist Crusader, 1 Castle Locthwain, 4 Tournament Grounds, 3 Embereth Shieldbreaker, 2 Rankle, Master of Pranks, 4 Fervent Champion, 3 Cavalier of Night, 4 Knight of the Ebon Legion, 2 Legion's End, 2 Noxious Grasp, 4 Rotting Regisaur, 4 Drill Bit, 4 Gutterbones, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24108&d=368239&f=ST,15,9,36,15
Polgoal,Temur_Adventure,"16 Plains, 4 Loyal Pegasus, 4 Faerie Guidemother, 4 Giant Killer, 3 Glass Casket, 4 Hushbringer, 4 Heraldic Banner, 4 Castle Ardenvale, 1 Haazda Marshal, 4 Healer's Hawk, 4 Hunted Witness, 4 Venerated Loxodon, 3 Devout Decree, 4 Raise the Alarm, 4 Tithe Taker, 4 Unbreakable Formation, 4 Gideon's Sacrifice, ",https://www.mtgtop8.com/event?e=24107&d=368237&f=ST,36,0,24,15
Polgoal,Weenie_White_,"16 Plains, 4 Loyal Pegasus, 4 Faerie Guidemother, 4 Giant Killer, 3 Glass Casket, 4 Hushbringer, 4 Heraldic Banner, 4 Castle Ardenvale, 1 Haazda Marshal, 4 Healer's Hawk, 4 Hunted Witness, 4 Venerated Loxodon, 3 Devout Decree, 4 Raise the Alarm, 4 Tithe Taker, 4 Unbreakable Formation, 4 Gideon's Sacrifice, ",https://www.mtgtop8.com/event?e=24240&d=369218&f=ST,36,0,24,15
Arin_Huffstetter,Gruul_Aggro,"8 Forest, 8 Mountain, 4 Bonecrusher Giant, 3 Embercleave, 3 Redcap Melee, 4 Robber of the Rich, 3 Questing Beast, 3 Wildborn Preserver, 2 Castle Embereth, 3 Kraul Harpooner, 4 Pelt Collector, 4 Stomping Ground, 3 Fry, 3 Skarrgan Hellkite, 3 Cindervines, 4 Gruul Spellbreaker, 4 Zhur-Taa Goblin, 3 Collision-Colossus, 2 Domri, Anarch of Bolas, 4 Domri's Ambush, ",https://www.mtgtop8.com/event?e=23827&d=365667&f=ST,16,13,26,20
Jason_Pitts,Sultai_Sacrifice,"5 Forest, 1 Island, 2 Swamp, 4 Breeding Pool, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 2 Questing Beast, 4 Trail of Crumbs, 4 Wicked Wolf, 4 Oko, Thief of Crowns, 3 Deathless Knight, 4 Witch's Oven, 2 Castle Locthwain, 2 Fabled Passage, 1 Assassin's Trophy, 4 Thief of Sanity, 2 Vraska, Golgari Queen, 3 Leyline of the Void, 2 Noxious Grasp, 2 Shifting Ceratops, 4 Overgrown Tomb, 4 Watery Grave, 1 Ugin, the Ineffable, 2 Massacre Girl, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23721&d=364650&f=ST,8,8,42,17
Shane_Crewe-wyatt,Izzet_Flash,"2 Shock, 9 Island, 4 Mountain, 4 Brazen Borrower, 3 Gadwick, the Wizened, 4 Bonecrusher Giant, 3 Scorching Dragonfire, 1 The Royal Scions, 2 Castle Vantress, 2 Fabled Passage, 3 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 1 Disdainful Stroke, 3 Aether Gust, 4 Brineborn Cutthroat, 2 Spectral Sailor, 2 Flame Sweep, 3 Negate, 3 Quench, 2 Ral's Outburst, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23884&d=366187&f=ST,29,5,25,16
Collins_Mullen,Simic_Ramp_Elemental,"10 Forest, 5 Island, 4 Breeding Pool, 4 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 4 Lovestruck Beast, 2 Quasiduplicate, 4 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 End-Raze Forerunners, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 2 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 1 Blast Zone, ",https://www.mtgtop8.com/event?e=24032&d=367624&f=ST,25,10,28,12
Lewis_Tolonen,Simic_Ramp,"8 Forest, 6 Island, 4 Breeding Pool, 2 Mystical Dispute, 3 Gilded Goose, 2 Castle Garenbrig, 1 Castle Vantress, 3 Lovestruck Beast, 1 Quasiduplicate, 2 Disdainful Stroke, 2 Aether Gust, 2 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 2 Shifting Ceratops, 2 Voracious Hydra, 3 Risen Reef, 2 Negate, 2 Thrashing Brontodon, 1 End-Raze Forerunners, 4 Hydroid Krasis, 4 Temple of Mystery, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 1 Return to Nature, ",https://www.mtgtop8.com/event?e=23955&d=366943&f=ST,23,10,29,13
Trent_Clarke,Sultai_Food,"7 Forest, 1 Island, 2 Swamp, 4 Breeding Pool, 4 Gilded Goose, 4 Once Upon a Time, 4 Wicked Wolf, 4 Oko, Thief of Crowns, 2 Fabled Passage, 2 Disdainful Stroke, 1 Aether Gust, 4 Noxious Grasp, 4 Veil of Summer, 2 Vivien, Arkbow Ranger, 2 Negate, 4 Overgrown Tomb, 4 Watery Grave, 1 Thrashing Brontodon, 4 Hydroid Krasis, 2 Duress, 2 Massacre Girl, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 3 Casualties of War, ",https://www.mtgtop8.com/event?e=23704&d=364528&f=ST,16,10,35,14
Aydrez,Azorius_Control,"3 Planar Cleansing, 8 Island, 4 Plains, 4 Hallowed Fountain, 2 Giant Killer, 3 Glass Casket, 1 Realm-Cloaked Giant, 4 Brazen Borrower, 3 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Ardenvale, 3 Castle Vantress, 2 Fabled Passage, 2 Chemister's Insight, 4 Absorb, 4 Opt, 4 Tranquil Cove, 3 Devout Decree, 3 Aether Gust, 1 Mass Manipulation, 1 Finale of Revelation, 4 Dovin's Veto, 4 Teferi, Time Raveler, 2 Time Wipe, ",https://www.mtgtop8.com/event?e=23947&d=366883&f=ST,20,6,30,19
Beedaawg,Izzet_Flash,"2 Shock, 9 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 2 Mystical Dispute, 4 Bonecrusher Giant, 2 Embercleave, 2 The Royal Scions, 2 Castle Vantress, 2 Fabled Passage, 4 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 1 Disdainful Stroke, 2 Aether Gust, 4 Brineborn Cutthroat, 2 Flame Sweep, 2 Negate, 2 Quench, 2 Ral's Outburst, 1 Blast Zone, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23874&d=366099&f=ST,24,8,27,16
Maximilian_Krebs,Izzet_Control,"9 Island, 4 Mountain, 4 Brazen Borrower, 4 Gadwick, the Wizened, 4 Mystical Dispute, 4 Bonecrusher Giant, 1 Embercleave, 3 Scorching Dragonfire, 2 Castle Vantress, 2 Fabled Passage, 2 Lava Coil, 4 Ionize, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 1 Aether Gust, 4 Brineborn Cutthroat, 2 Chandra, Awakened Inferno, 3 Flame Sweep, 3 Negate, 3 Quench, 3 Ral's Outburst, 1 Blast Zone, ",https://www.mtgtop8.com/event?e=23982&d=367127&f=ST,26,7,25,17
Maesono_Kanta,Adventure,"6 Forest, 2 Island, 2 Mountain, 4 Breeding Pool, 4 Brazen Borrower, 4 Fae of Wishes, 2 Mystical Dispute, 4 Bonecrusher Giant, 4 Beanstalk Giant, 4 Edgewall Innkeeper, 1 Once and Future, 4 Escape to the Wilds, 4 Lucky Clover, 4 Lovestruck Beast, 1 Lava Coil, 1 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 1 Temple of Epiphany, 1 Chandra, Awakened Inferno, 1 Flame Sweep, 1 Negate, 1 Mass Manipulation, 2 Growth Spiral, 1 Fling, 3 Temple of Mystery, 1 Planewide Celebration, 2 Return to Nature, 1 Crushing Canopy, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23968&d=367033&f=ST,17,5,36,17
Justin_Kiser,Simic_Ramp,"10 Forest, 6 Island, 4 Breeding Pool, 3 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 2 Lovestruck Beast, 2 Quasiduplicate, 4 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 1 Voracious Hydra, 4 Risen Reef, 1 End-Raze Forerunners, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 2 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 2 Return to Nature, ",https://www.mtgtop8.com/event?e=23997&d=367299&f=ST,28,10,26,11
Koksal_Karakus,Jund_Sacrifice,"5 Forest, 1 Mountain, 2 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 1 Epic Downfall, 2 Murderous Rider, 3 Beanstalk Giant, 4 Gilded Goose, 4 Trail of Crumbs, 2 Wicked Wolf, 2 Deathless Knight, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 3 Lovestruck Beast, 3 Korvold, Fae-Cursed King, 4 Stomping Ground, 2 Noxious Grasp, 4 Overgrown Tomb, 2 Thrashing Brontodon, 4 Duress, 2 God-Eternal Bontu, 1 Massacre Girl, 3 Casualties of War, 4 Mayhem Devil, ",https://www.mtgtop8.com/event?e=24225&d=369065&f=ST,12,5,32,26
Chantelle_Campbell,Sultai_Oven,"5 Forest, 1 Island, 3 Swamp, 4 Breeding Pool, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 4 Once Upon a Time, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Oko, Thief of Crowns, 4 Witch's Oven, 2 Castle Locthwain, 1 Fabled Passage, 2 Lovestruck Beast, 3 Vraska, Golgari Queen, 2 Aether Gust, 2 Noxious Grasp, 4 Rotting Regisaur, 2 Veil of Summer, 1 Negate, 4 Overgrown Tomb, 4 Watery Grave, 1 Thrashing Brontodon, 2 Duress, 3 Massacre Girl, ",https://www.mtgtop8.com/event?e=23753&d=364983&f=ST,12,7,37,19
ERUERUFU,Mono_Black_Aggro,"20 Swamp, 3 Ayara, First of Locthwain, 4 Cauldron Familiar, 3 Murderous Rider, 3 Revenge of Ravens, 4 Witch's Oven, 3 Castle Locthwain, 4 Midnight Reaper, 2 Cavalier of Night, 3 Legion's End, 4 Noxious Grasp, 4 Yarok's Fenlurker, 3 Drill Bit, 4 Gutterbones, 2 Orzhov Enforcer, 4 Priest of Forgotten Gods, 3 Duress, 2 Massacre Girl, ",https://www.mtgtop8.com/event?e=23812&d=365512&f=ST,23,2,26,24
Slashora,G-b_Adventure,"7 Forest, 5 Swamp, 4 Foulmire Knight, 4 Murderous Rider, 2 Order of Midnight, 4 Edgewall Innkeeper, 4 Questing Beast, 1 Castle Locthwain, 2 Fabled Passage, 4 Lovestruck Beast, 2 Rankle, Master of Pranks, 2 Midnight Reaper, 2 Vraska, Golgari Queen, 1 Find-Finality, 4 Temple of Malady, 3 Legion's End, 2 Noxious Grasp, 4 Overgrown Tomb, 2 Thrashing Brontodon, 3 Duress, 2 Liliana, Dreadhorde General, 2 Massacre Girl, 1 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Casualties of War, 2 Disfigure, ",https://www.mtgtop8.com/event?e=24042&d=367734&f=ST,15,10,30,20
Martin_Williamsson,Temur_Reclamation,"1 Forest, 2 Island, 2 Mountain, 4 Breeding Pool, 4 Brazen Borrower, 3 Mystical Dispute, 2 Bonecrusher Giant, 1 Castle Vantress, 2 Fabled Passage, 2 Lovestruck Beast, 4 Chemister's Insight, 2 Sinister Sabotage, 2 Niv-Mizzet, Parun, 4 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 4 Opt, 3 Temple of Epiphany, 2 Aether Gust, 3 Flame Sweep, 3 Fry, 3 Nightpack Ambusher, 1 Shifting Ceratops, 3 Negate, 4 Wilderness Reclamation, 4 Growth Spiral, 2 Temple of Mystery, ",https://www.mtgtop8.com/event?e=23945&d=366859&f=ST,16,4,34,21
Gregory_Fenn,Simic_Ramp_Elemental,"10 Forest, 5 Island, 4 Breeding Pool, 3 Mystical Dispute, 2 Castle Garenbrig, 2 Castle Vantress, 3 Lovestruck Beast, 2 Quasiduplicate, 3 Aether Gust, 1 Agent of Treachery, 4 Cavalier of Thorns, 4 Leafkin Druid, 3 Shifting Ceratops, 4 Risen Reef, 1 End-Raze Forerunners, 4 Growth Spiral, 4 Hydroid Krasis, 4 Temple of Mystery, 2 Arboreal Grazer, 2 Finale of Devastation, 4 Nissa, Who Shakes the World, 3 Return to Nature, 1 Blast Zone, ",https://www.mtgtop8.com/event?e=24177&d=368755&f=ST,28,10,27,10
O_danielakos,Sultai_Control,"6 Forest, 1 Island, 2 Swamp, 4 Breeding Pool, 1 Murderous Rider, 4 Gilded Goose, 4 Once Upon a Time, 4 Wicked Wolf, 4 Oko, Thief of Crowns, 3 Fabled Passage, 1 Ritual of Soot, 2 Vraska, Golgari Queen, 1 Temple of Malady, 2 Aether Gust, 4 Noxious Grasp, 2 Veil of Summer, 2 Negate, 4 Overgrown Tomb, 4 Watery Grave, 2 Thrashing Brontodon, 4 Hydroid Krasis, 2 Duress, 1 Liliana, Dreadhorde General, 1 Massacre Girl, 3 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Casualties of War, 1 Tamiyo, Collector of Tales, ",https://www.mtgtop8.com/event?e=23772&d=365160&f=ST,13,11,37,14
Dylan_Hanrahan,Golgari_Aggro,"8 Forest, 5 Swamp, 3 Cauldron Familiar, 4 Murderous Rider, 4 Feasting Troll King, 4 Gilded Goose, 4 Trail of Crumbs, 4 Wicked Wolf, 2 Deathless Knight, 4 Witch's Oven, 3 Castle Garenbrig, 2 Ritual of Soot, 4 Temple of Malady, 4 Rotting Regisaur, 4 Overgrown Tomb, 2 Thrashing Brontodon, 2 Duress, 2 Massacre Girl, 4 Paradise Druid, 2 Return to Nature, 4 Casualties of War, ",https://www.mtgtop8.com/event?e=23955&d=366939&f=ST,17,0,39,19
Lee_Mcleod,Sultai_Emry,"6 Forest, 2 Island, 2 Mountain, 4 Breeding Pool, 4 Brazen Borrower, 4 Fae of Wishes, 4 Bonecrusher Giant, 1 Embercleave, 4 Beanstalk Giant, 4 Edgewall Innkeeper, 2 The Great Henge, 1 Once and Future, 4 Escape to the Wilds, 4 Lucky Clover, 4 Lovestruck Beast, 1 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 1 Temple of Epiphany, 3 Aether Gust, 1 Chandra, Awakened Inferno, 1 Flame Sweep, 1 Pulse of Murasa, 1 Mass Manipulation, 1 Incubation-Incongruity, 1 Fling, 4 Temple of Mystery, 1 Return to Nature, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=23827&d=365672&f=ST,12,8,36,19
Lee_Mcleod,Adventure,"6 Forest, 2 Island, 2 Mountain, 4 Breeding Pool, 4 Brazen Borrower, 4 Fae of Wishes, 4 Bonecrusher Giant, 1 Embercleave, 4 Beanstalk Giant, 4 Edgewall Innkeeper, 2 The Great Henge, 1 Once and Future, 4 Escape to the Wilds, 4 Lucky Clover, 4 Lovestruck Beast, 1 Expansion-Explosion, 4 Steam Vents, 4 Stomping Ground, 1 Temple of Epiphany, 3 Aether Gust, 1 Chandra, Awakened Inferno, 1 Flame Sweep, 1 Pulse of Murasa, 1 Mass Manipulation, 1 Incubation-Incongruity, 1 Fling, 4 Temple of Mystery, 1 Return to Nature, 1 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24177&d=368759&f=ST,12,8,36,19
Rhyan_Jacobz,Ur_Spells,"4 Shock, 8 Island, 4 Mountain, 4 Brazen Borrower, 3 Gadwick, the Wizened, 4 Mystical Dispute, 1 Embercleave, 4 Irencrag Pyromancer, 4 Scorching Dragonfire, 4 Thrill of Possibility, 4 Improbable Alliance, 3 The Royal Scions, 1 Castle Embereth, 2 Castle Vantress, 2 Chemister's Insight, 4 Lava Coil, 4 Steam Vents, 4 Opt, 4 Temple of Epiphany, 3 Flame Sweep, 2 Negate, 2 Sorcerous Spyglass, ",https://www.mtgtop8.com/event?e=24214&d=368961&f=ST,30,8,20,17
daiho2000,Golgari_Aggro,"10 Forest, 4 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 4 Trail of Crumbs, 3 Wicked Wolf, 4 Witch's Oven, 1 Castle Locthwain, 2 Fabled Passage, 1 Garruk, Cursed Huntsman, 4 Lovestruck Beast, 4 Midnight Reaper, 3 Ritual of Soot, 1 Vraska, Golgari Queen, 4 Overgrown Tomb, 2 Thrashing Brontodon, 4 Duress, 2 Massacre Girl, 3 Casualties of War, 4 Mayhem Devil, ",https://www.mtgtop8.com/event?e=24131&d=368427&f=ST,18,2,37,18
Mason_Clark,Jund_Sacrifice,"5 Forest, 1 Mountain, 2 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 2 Epic Downfall, 3 Murderous Rider, 3 Beanstalk Giant, 4 Gilded Goose, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 3 Lovestruck Beast, 3 Korvold, Fae-Cursed King, 1 Assassin's Trophy, 4 Stomping Ground, 1 Legion's End, 1 Noxious Grasp, 4 Overgrown Tomb, 3 Thrashing Brontodon, 2 Duress, 2 Massacre Girl, 4 Casualties of War, 4 Mayhem Devil, ",https://www.mtgtop8.com/event?e=24225&d=369064&f=ST,10,3,37,25
Reclamation,Cat_Henge,"11 Forest, 6 Swamp, 3 Cauldron Familiar, 4 Murderous Rider, 4 Gilded Goose, 2 The Great Henge, 4 Trail of Crumbs, 4 Wicked Wolf, 1 Wildborn Preserver, 1 Deathless Knight, 4 Witch's Oven, 1 Castle Locthwain, 3 Fabled Passage, 3 Midnight Reaper, 1 Vraska, Golgari Queen, 3 Leyline of the Void, 4 Overgrown Tomb, 3 Duress, 3 Massacre Girl, 4 Paradise Druid, 3 Return to Nature, 3 Casualties of War, ",https://www.mtgtop8.com/event?e=23947&d=366884&f=ST,23,3,33,16
Drew_Christensen,Fires_of_Invention,"1 Disenchant, 2 Island, 2 Mountain, 1 Plains, 4 Hallowed Fountain, 4 Mystical Dispute, 2 Bonecrusher Giant, 4 Fires of Invention, 3 Castle Vantress, 3 Fabled Passage, 3 Kenrith, the Returned King, 2 Lava Coil, 4 Deafening Clarion, 3 Justice Strike, 4 Steam Vents, 3 Temple of Epiphany, 4 Aether Gust, 3 Cavalier of Gales, 4 Cavalier of Flame, 2 Sacred Foundry, 4 Tithe Taker, 2 Shimmer of Possibility, 4 Sphinx of Foresight, 3 Temple of Triumph, 4 Teferi, Time Raveler, ",https://www.mtgtop8.com/event?e=24108&d=368244&f=ST,8,10,44,13
TopGrinder,Jund_Sacrifice,"5 Forest, 1 Mountain, 2 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 2 Lovestruck Beast, 2 Korvold, Fae-Cursed King, 2 Assassin's Trophy, 2 Vraska, Golgari Queen, 4 Stomping Ground, 2 Legion's End, 4 Noxious Grasp, 4 Overgrown Tomb, 3 Thrashing Brontodon, 4 Duress, 2 Massacre Girl, 2 Casualties of War, 4 Mayhem Devil, ",https://www.mtgtop8.com/event?e=24240&d=369213&f=ST,12,4,36,23
Matt_Foreman,Jund_Sacrifice,"4 Forest, 1 Mountain, 2 Swamp, 4 Blood Crypt, 4 Cauldron Familiar, 3 Murderous Rider, 4 Gilded Goose, 4 Trail of Crumbs, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 2 Lovestruck Beast, 3 Korvold, Fae-Cursed King, 3 Midnight Reaper, 2 Vraska, Golgari Queen, 4 Stomping Ground, 1 Temple of Malady, 3 Noxious Grasp, 4 Overgrown Tomb, 4 Duress, 3 Massacre Girl, 4 Paradise Druid, 2 Return to Nature, 1 Casualties of War, 4 Mayhem Devil, ",https://www.mtgtop8.com/event?e=24055&d=367892&f=ST,13,5,34,23
Earl_Marchant,Gruul_Aggro,"9 Forest, 7 Mountain, 4 Bonecrusher Giant, 4 Embercleave, 4 Rimrock Knight, 4 Edgewall Innkeeper, 4 Questing Beast, 2 Castle Embereth, 2 Fabled Passage, 4 Embereth Shieldbreaker, 4 Lovestruck Beast, 4 Pelt Collector, 4 Stomping Ground, 4 Shifting Ceratops, 2 Thrashing Brontodon, 1 Skarrgan Hellkite, 2 Cindervines, 3 Gruul Spellbreaker, 3 Paradise Druid, 4 Domri's Ambush, ",https://www.mtgtop8.com/event?e=24177&d=368760&f=ST,20,9,29,17
Shimokawabe_Akinari,Selesnya_Aggro,"9 Forest, 7 Plains, 4 Faerie Guidemother, 4 Giant Killer, 4 Edgewall Innkeeper, 2 Questing Beast, 2 Castle Ardenvale, 2 Flaxen Intruder, 4 Lovestruck Beast, 4 Conclave Tribunal, 2 Divine Visitation, 4 Venerated Loxodon, 2 Kraul Harpooner, 2 Knight of Autumn, 4 March of the Multitudes, 2 Flower-Flourish, 2 Devout Decree, 3 Veil of Summer, 2 Voracious Hydra, 4 Raise the Alarm, 4 Temple Garden, 2 Nissa, Who Shakes the World, ",https://www.mtgtop8.com/event?e=23749&d=364936&f=ST,24,8,24,19
Serputko_Vyacheslav,Gruul_Aggro,"2 Shock, 10 Forest, 8 Mountain, 3 Bonecrusher Giant, 3 Embercleave, 2 Redcap Melee, 2 Once Upon a Time, 2 Questing Beast, 4 Kraul Harpooner, 4 Pelt Collector, 4 Stomping Ground, 1 Rugged Highlands, 2 Flame Sweep, 2 Shifting Ceratops, 4 Veil of Summer, 2 Thrashing Brontodon, 3 Skarrgan Hellkite, 4 Gruul Spellbreaker, 4 Zhur-Taa Goblin, 3 Collision-Colossus, 3 Paradise Druid, 3 Return to Nature, ",https://www.mtgtop8.com/event?e=23734&d=364790&f=ST,24,8,19,24
Kat_Light,Golgari_Sacrifice,"10 Forest, 6 Swamp, 3 Cauldron Familiar, 4 Murderous Rider, 4 Gilded Goose, 1 Once and Future, 4 Trail of Crumbs, 2 Wicked Wolf, 4 Witch's Oven, 2 Castle Locthwain, 3 Fabled Passage, 3 Lovestruck Beast, 2 Ritual of Soot, 2 Vraska, Golgari Queen, 3 Shifting Ceratops, 4 Overgrown Tomb, 2 Thrashing Brontodon, 3 Drill Bit, 3 Massacre Girl, 4 Paradise Druid, 2 Return to Nature, 4 Casualties of War, ",https://www.mtgtop8.com/event?e=23942&d=366802&f=ST,18,2,34,21
Ryan_Tobin,Azorius_Control,"1 Planar Cleansing, 7 Island, 5 Plains, 4 Hallowed Fountain, 3 Brazen Borrower, 3 Gadwick, the Wizened, 4 Mystical Dispute, 2 Castle Ardenvale, 2 Castle Vantress, 1 Fabled Passage, 3 Chemister's Insight, 4 Absorb, 4 Tranquil Cove, 2 Apostle of Purifying Light, 2 Devout Decree, 4 Aether Gust, 1 Agent of Treachery, 2 Essence Capture, 1 Mass Manipulation, 2 Deputy of Detention, 1 Finale of Glory, 3 Prison Realm, 1 Finale of Revelation, 3 Dovin's Veto, 4 Teferi, Time Raveler, 4 Time Wipe, 2 Blast Zone, ",https://www.mtgtop8.com/event?e=23884&d=366186&f=ST,16,5,31,23
Savin_Victor,Mono-blac_Aggro,"21 Swamp, 3 Ayara, First of Locthwain, 4 Blacklance Paragon, 4 Cauldron Familiar, 4 Foulmire Knight, 1 Murderous Rider, 3 Witch's Vengeance, 4 Witch's Oven, 1 Castle Locthwain, 4 Midnight Reaper, 3 Rotting Regisaur, 4 Yarok's Fenlurker, 3 Scrabbling Claws, 4 Duress, 2 Bolas's Citadel, 3 Davriel, Rogue Shadowmage, 2 The Elderspell, 3 Liliana's Triumph, 2 Disfigure, ",https://www.mtgtop8.com/event?e=23734&d=364783&f=ST,25,0,23,27
Keno_Bulk,Sultai_Control,"6 Forest, 2 Island, 2 Swamp, 4 Breeding Pool, 4 Gilded Goose, 4 Once Upon a Time, 2 Questing Beast, 4 Wicked Wolf, 4 Oko, Thief of Crowns, 2 Fabled Passage, 1 Garruk, Cursed Huntsman, 1 Assassin's Trophy, 2 Vraska, Golgari Queen, 2 Legion's End, 3 Noxious Grasp, 3 Veil of Summer, 2 Negate, 4 Overgrown Tomb, 4 Watery Grave, 2 Thrashing Brontodon, 4 Hydroid Krasis, 1 Liliana, Dreadhorde General, 2 Massacre Girl, 4 Nissa, Who Shakes the World, 4 Paradise Druid, 2 Tamiyo, Collector of Tales, ",https://www.mtgtop8.com/event?e=23838&d=365752&f=ST,12,14,37,12
VTCLA,Sultai_Control,"8 Forest, 3 Island, 2 Swamp, 4 Breeding Pool, 3 Mystical Dispute, 2 Epic Downfall, 3 Gilded Goose, 3 Circuitous Route, 1 Assassin's Trophy, 2 Temple of Malady, 4 Noxious Grasp, 4 Cavalier of Thorns, 3 Shifting Ceratops, 2 Voracious Hydra, 4 Overgrown Tomb, 4 Watery Grave, 4 Growth Spiral, 4 Hydroid Krasis, 1 Temple of Mystery, 2 Duress, 4 Arboreal Grazer, 4 Nissa, Who Shakes the World, 4 Casualties of War, ",https://www.mtgtop8.com/event?e=24012&d=367415&f=ST,23,8,32,12
Rémi_D'emmerez,Sultai_Oko-less,"5 Forest, 2 Island, 2 Swamp, 4 Breeding Pool, 2 Murderous Rider, 4 Gilded Goose, 2 Assassin's Trophy, 2 Find-Finality, 1 Temple of Malady, 2 Aether Gust, 2 Brineborn Cutthroat, 2 Noxious Grasp, 4 Nightpack Ambusher, 2 Shifting Ceratops, 3 Veil of Summer, 2 Negate, 4 Overgrown Tomb, 4 Watery Grave, 2 Thrashing Brontodon, 2 Quench, 4 Growth Spiral, 4 Frilled Mystic, 4 Hydroid Krasis, 3 Temple of Mystery, 4 Duress, 3 Nissa, Who Shakes the World, ",https://www.mtgtop8.com/event?e=23754&d=364990&f=ST,21,4,35,15
